raw_data
"Id: 329500
UserId: A280P8X21F77I4
ProfileName: Lalibela
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1347148800
Summary: Like going to the dentist
Text: I bought these for my 9 yr old dog because the vet said she had stage 4 dental disease, and we really couldn't afford the $300+ price of teeth cleaning for her. I decided to give her one Greenie everyday and see if it improved her teeth and gums. I have been giving her one a day for almost two months and her back teeth look so much better! I am very happy with this little experiment and she is too. She reminds me every night when it's time for her Greenie treat. She still has a slight issue with one of her front teeth, but I think it's because she mainly chews the Greenies on her back teeth. Such a great item. Much cheaper on Amazon than at the pet store."
"Id: 563364
UserId: A186PLNGEY2F9X
ProfileName: sharing fanatic
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1341964800
Summary: Great Taste
Text: These cookies are Quaker baked, mom and kid approved. They are soft, chewy, and most of all delicious. The texture and taste makes them seem homemade without the hassle of baking."
"Id: 563790
UserId: A3MO6XMSLQC5CI
ProfileName: Rose Frederick
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1341792000
Summary: Yummy
Text: These are the best cookies. They are soft and delicious. Great for my daughter. She just loves them. I highly recommend this product!!"
"Id: 329670
UserId: APNLFE7D7ZQZA
ProfileName: MelissaT.
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 4
Time: 1325030400
Summary: Our dogs' favorite!
Text: When my dogs see me reaching for the Greenie box they immediately sit on their bottoms and behave wonderfully. One of the dogs will even do a little dance when we finally give her the treat. We give our dogs one greenie about every other day and they just love them. They take a lot of time in carefully chewing the greenie, so it doesn't appear they are swallowing them too quickly. I usually get the Petite or Teeny varieties for our two 10 lb dogs, but since they like them so much I moved to regular. Hopefully I'll see a change in their breath soon as they hate getting their teeth brushed."
"Id: 367786
UserId: A1RJS6052BP55N
ProfileName: Hootie
HelpfulnessNumerator: 1
HelpfulnessDenominator: 1
Score: 5
Time: 1326412800
Summary: Great product!
Text: This organic coconut oil was exactly what I hoped it would be.  I use it for my very dry skin and it really does the trick!"
"Id: 31234
UserId: A3V1A3C9DTLPME
ProfileName: Peter Faden
HelpfulnessNumerator: 1
HelpfulnessDenominator: 1
Score: 5
Time: 1327881600
Summary: Light and delicious
Text: These are little airy and delicious nuggets of goodness...except of course, they aren't nuggets, lol. Really though, these chips are nice and crunchy while also being light and airy. The salt and vinegar flavor is just right...not too strong, but never lacking. Actually, my only real complaint is that i find it difficult to stop eating them. However, that is simply my cross to bear.<br /><br />Enjoy!"
"Id: 563635
UserId: A2VTNHHCUFI8JB
ProfileName: NoahsMommy52
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1341878400
Summary: Prefect Treat for My Little Guy!
Text: My 3 1/2 year old loved this cookie!  We shared it and I'm pretty sure he would have eaten the whole thing!  Very soft and th perfect amount of sweetness- not overly sweet like some oatmeal cookies tend to be."
"Id: 367679
UserId: A3RR2UWBJ8YVSQ
ProfileName: forest haven
HelpfulnessNumerator: 1
HelpfulnessDenominator: 1
Score: 5
Time: 1348617600
Summary: Wonderful!
Text: Bought this organic coconut oil as a nutritional supplement..for myself...and for 2 baby squirrels I am raising (according to a squirrel rehab expert, coconut oil is great for baby squirrels because of the many similarities between the fats in coconut oil and the fats in mother squirrel milk.)  Anyway, both myself and the squirrels love it!  It tastes great just on its own...I'm looking forward to trying it as a spread on whole wheat bread.  I recommend this product very highly...it's delicious!"
"Id: 329940
UserId: A2S1AFKP49PL77
ProfileName: K. McCreary
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1224979200
Summary: Greenies
Text: My dog loves the Greenies. He is a 12lbs pug and the Tiny size were too small for him.  These are a better size for him.  He loves them.  He recently decided that he didn't like many of his treats but he still loves these."
"Id: 563650
UserId: A21PS501QMDKK5
ProfileName: CaSandra
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1341878400
Summary: Soft Baked Goodness!
Text: I received a sample of the oatmeal cookies through Influenster, it was a large size cookie so I decided to split it with my husband and my 5 year old son, I didn't think my son would eat it but after his piece was gone he asked for more! Even my husband thought it was great and he does not really like oatmeal cookies. I will buy these now!"
"Id: 330036
UserId: A16XF2UHIGU8VS
ProfileName: Elsie M. Paroz ""Plywood worker""
HelpfulnessNumerator: 1
HelpfulnessDenominator: 1
Score: 5
Time: 1322179200
Summary: Greenies for My Dogs
Text: I recently found Greenies at Amazon. My dogs love them and I found them cheaper on Amazon than I can get them locally.They are a treat that, also, keeps their teeth cleaner and their breath smells good. When my dogs are happy, I'm happy and with Amazon's price, my wallet is happy!!!!!"
"Id: 30939
UserId: A2O7EQPGUWFS7H
ProfileName: Linda
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 2
Time: 1312934400
Summary: Taste good - but not as good at Weight Watchers Brand
Text: These pop chips are satisfying and good for a snack, but not what I expected.  They do not taste as good, crisp or as light as the Weight Watchers brand that is so hard to find in stock.  I wish Amazon could carry the actual Weight Watcher's Brand chips - They are the best snack out there."
"Id: 563516
UserId: A47D5C32VLQM2
ProfileName: SirenPrincess
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 4
Time: 1345075200
Summary: Not bad for a packaged cookie
Text: These cookies are pretty good.  They are soft and flavorful.  They are not amazing or as good as homemade, but what packaged cookie is?  These are better than other packaged cookies we've tried, and the nutrition information isn't horrible either."
"Id: 31200
UserId: AJXA1LEPPNFW4
ProfileName: MindSpeaksFree
HelpfulnessNumerator: 2
HelpfulnessDenominator: 6
Score: 1
Time: 1289433600
Summary: Not great
Text: My family and I enjoy the salt & vinegar chips that lays makes as well as the kettle cooked chips, so we wanted to try these chips because we've seen them all over the market. i took a chance and purchased them online on amazon and I regret taking that the chance. We do not like the dry and more on the salty taste of these chips. I will no longer make purchases on items that I can try buying at the store first before investing in buying by bulk and saving online. Do not purchase these chips unless you already tried them before."
"Id: 30811
UserId: AAHWRCMGPJ0BJ
ProfileName: Codi
HelpfulnessNumerator: 3
HelpfulnessDenominator: 3
Score: 5
Time: 1302134400
Summary: Amazing
Text: I am 15 years old and these chips are the best i have ever had in my entire life so if you're thinking of getting healthier chips for you're kids and or teens these are the way to go my favorite are the seasalt and vinegar but original and bbq are really good too"
"Id: 563061
UserId: A3FHDBBXZFNQUK
ProfileName: JK8
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 3
Time: 1343088000
Summary: Too much allspice
Text: These cookies are alright, except that once you are finished you may notice an aftertaste and I think this is due to the cookies containing too much allspice.  The cookies also contain cinnamon, which does not leave an aftertaste."
"Id: 562974
UserId: A31CYJQO3FL586
ProfileName: P. Titus ""Knitgirlll""
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1343433600
Summary: Quaker Oats Oatmeal Raisin Mom Voxbox Review Courtesy of Influenster
Text: I participated in a product review that included a sample of <a href=""http://www.amazon.com/gp/product/B007JFMH8M"">Quaker Soft Baked Oatmeal Cookie, Raisins, 8.8-Ounce (Pack of 12)</a>.  Okay first of all I love Oatmeal Raisin cookies and this one was no exception.  It was great!!! Soft n chewy, nice portion size and and as always a high quality product from Quaker Oats.  Thanks to Quaker and Influenster to for including this in their Mom Voxbox.  If you haven't tried it you need to and make sure to share it with the family."
"Id: 368057
UserId: A2MMO0TAJOVWSL
ProfileName: Nick Rubino
HelpfulnessNumerator: 0
HelpfulnessDenominator: 1
Score: 5
Time: 1345852800
Summary: good stuff
Text: This is exactly what I was looking for and it is exactly what was described in the listing info so I am very pleased and would recommend this product to others."
"Id: 30865
UserId: A23GS4UGLQBG2V
ProfileName: C. Boudreau
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 4
Time: 1328572800
Summary: Lots of flavor, not a lot of bad stuff
Text: These chili lime chips have only 100 calories and 4 grams of fat per bag. Most 100-cal snacks that I have had are tiny portions, but these chips are a normal sized serving.<br /><br />They aren't my favorite Pop Chip flavor, but there definetly is a lot of taste. It is strong flavor that grows on you. When I first tried them, I would have said 3 stars, but now I really like them. A few other Pop Chip fans I talked to rate them at 3 - 4 stars too.<br /><br />In the end, they are pretty not-too-bad-for-you, but the taste is, well... a matter of taste."
"Id: 563052
UserId: A3U57Z3U2OZ00
ProfileName: Sarah Burkett ""Sarah Burkett""
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 4
Time: 1343174400
Summary: Healthy Never Tasted so Delicious
Text: I got to try these through Influenster. Though I'd planned to buy my own, I'm glad I had to do it for the site, because otherwise I wouldn't have tried the Oatmeal Raisin. I'm not a fan of the combo. I don't know why.<br />But, Quaker did a great job. There was the perfect combination of oatmeal to raisin, and I didn't feel like I was tasting cardboard, as I tend to with oatmeal cookies. Instead, it was super moist, and honestly, if it had been hot, I would have assumed it was straight from the oven. Just perfectly done!"
"Id: 31011
UserId: A1EXYHLKXX7I14
ProfileName: G8rTiff
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1289260800
Summary: Great tasting
Text: They arent too salt and vinegary, but still have the flavor of it.  Very good tasting.  Crispy."
"Id: 30954
UserId: A1508YUDOCR066
ProfileName: Victor L. Castagnoli
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1304380800
Summary: Awesome chips
Text: These chips taste great, are are not nearly as bad for you as regular chips.  I don't know anyone who has not like them."
"Id: 563646
UserId: A15P6JXOSIN2TG
ProfileName: Brenda Patterson ""pattersonmom24""
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1341878400
Summary: Yum!
Text: This product was provided to me for free through Influenster. My family love these cookies. They are soft and slightly chewy. My 2 yr old will only eat these oatmeal cookies. So he really enjoyed them."
"Id: 563542
UserId: A3B08P27RV8NNH
ProfileName: ajnasinclair
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1341878400
Summary: LOVE it
Text: I recieved this cookie in my Influenster Momvoxbox. We recieved the Oatmeal Raisin cookie. It was so soft and tasted sooo good. There was only one so my kids and I had to share. Later that afternoon I went out and bought the Oatmeal Raisin and the Banana Nut. Love them!"
"Id: 563649
UserId: A1I5QGRMHP8YSV
ProfileName: Holly
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 4
Time: 1341878400
Summary: Yummy Goodness!
Text: Received this in my VoxBox and I thought it was super delicious very soft and chewy! I'm going to purchase the pack of 12 this week!"
"Id: 563619
UserId: A2ECOZ9FB1DY0C
ProfileName: Alyssa
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1341878400
Summary: Delicious
Text: The cookie is amazing, very soft. My daughters ages 4 years old and 10 months couldn't resist them. I had to buy another box right away."
"Id: 563294
UserId: A1805KET2CBE7U
ProfileName: Rachel2703
HelpfulnessNumerator: 1
HelpfulnessDenominator: 1
Score: 5
Time: 1342483200
Summary: Very soft and yummy
Text: These cookies are great! They are very soft and have a great flavor. Perfect for taking on the go for the kids."
"Id: 31188
UserId: A34FGRZK561PBP
ProfileName: R. Taylor
HelpfulnessNumerator: 3
HelpfulnessDenominator: 7
Score: 1
Time: 1283126400
Summary: They have a strange taste. Much worse than baked Lays or Pringles.
Text: I was disappointed with the taste of these chips (regular and barbecue). I can't really taste the potato, so it is almost like eating a badly-flavored foam chip. It tastes like it is stale even though it is fresh, and it also has an odd chemical-like taste. The similar baked lays and pringles chips are very tasty. My kids finally ate the rest of these chips, but only after all of the other chips were gone."
"Id: 367864
UserId: A1VHXCUIFJAT6F
ProfileName: Tired care partner
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1350604800
Summary: I feel better and look better
Text: I bought the pint size at first just to try it. Now I am buying the 48 ounce (3 pack). I can not see ever ever ever running out of this stuff. I swear I think my belly fat is melting away. I know I feel better and that is no small thing. The book that got me started was The Coconut Diet, by Cherie Calbom (The Juice Lady) and her husband. Then the benefits of coconut oil are reinforced in Wheat Belly, by William Davis, M.D. I am Southern, so I tried breading okra in almond flour and frying it in coconut oil. Now I am trying to learn to cook with coconut flour too. I am off wheat and dairy completely and don't feel deprived. Can't beat that."
"Id: 368142
UserId: A2KDCXEQWVJ8QX
ProfileName: HellyD
HelpfulnessNumerator: 4
HelpfulnessDenominator: 4
Score: 5
Time: 1332547200
Summary: Real Coconut Oil
Text: This product is awesome! If you know about real coconut oil (had it fresh in the tropics), you will love this product. My sister brought me some coconut oil from NY (Jamaica's Best I believe) at the same time I ordered this product. I was a little peeved because this product cost much more than the one my sister brought me. As soon as I opened the jar though, I understood why. This is the real McCoy!!"
"Id: 563552
UserId: A20IF2NYZ4XFEU
ProfileName: D vaughn
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1341878400
Summary: wonderful cookies
Text: I hope they make chocolate chip next!! These cookies are wonderful!! Fresh, taste homemade better than any other store bought cookie!"
"Id: 31223
UserId: A1AN6VU7LTA960
ProfileName: rob4merchant
HelpfulnessNumerator: 1
HelpfulnessDenominator: 1
Score: 5
Time: 1343347200
Summary: Addicted!
Text: I've tried every single flavor of Pop Chips they make.  They are all tasty, but barbecue is IT for me!  These have been my salvation while dieting.  One serving practically fills an entire cereal bowl, but has way less fat and calories than traditional chips.  I'm hooked!  I highly recommend trying these!"
"Id: 367896
UserId: A1YD18SPM5SS9V
ProfileName: fette
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1346889600
Summary: coconut oil
Text: I really like the coconut oil.  However, I do not consume enough to get one every month.  I use it as a hair and body moisturizer, and use it for oil in cooking.  Thanks, I truly enjoy it."
"Id: 563070
UserId: A2MMB9EG82GAT8
ProfileName: Cristylovee1
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 3
Time: 1343088000
Summary: Love Quaker but not the best product
Text: I have only tried Quaker Oatmeal raisin cookies and they were not my favorite, however Im still in love with their Oatmeal cereals and granola!"
"Id: 368020
UserId: A2U5SDCRUIIRQP
ProfileName: Donise Everett ""Foreverett2002""
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1309478400
Summary: Great in smoothies!
Text: I didn't realize that coconut oil could be used as a moisturizer? I put a tablespoon in my smoothies and I can't even taste it. I add it because of the health benefits for your immune system, maintaining cholesterol levels, prevention of other illnesses & I thought I read somewhere that it helps alleviate stress. I like this brand, and it's organic."
"Id: 329885
UserId: AKGYV341V3N3L
ProfileName: Michael Gorlin ""TechMaster Mike""
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1277856000
Summary: Good Greats, Good Quality, Good Product
Text: This is a great product that most dogs absolutely love. It's great for the teeth and great for their morale. I give my coton a treat every morning when I leave for work. The product on Amazon is considerably cheaper than it is at the local petstore and the 96 size is perfect for dogs under 20lbs."
"Id: 563272
UserId: A33F2CZLG4MDOF
ProfileName: independentmami
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1342137600
Summary: YUMMY r my TUMMY
Text: I like that these cookies are individually packed.  They are really good.  I really like that they are so soft.  They tasted fresh baked right out of the oven.  I loved them!"
"Id: 367685
UserId: A2DJLLV3KY686B
ProfileName: R. Willis
HelpfulnessNumerator: 1
HelpfulnessDenominator: 1
Score: 5
Time: 1347840000
Summary: Smells so GOOD
Text: Just recently purchased this product, having never used it as a stand alone product.  Usually use products that contain coconut oil.  I found this to be a great moisturizer for both skin and hair, and it smells wonderful.  Both my young nieces use it for their skin and also love it.  One of my nieces thinks it smells like pound cake!  It is an oil though, so it's hard to use as a moisturizer right out of the jar, so I put it in a spray bottle.  Much better.  I recommend this for a good moisturizer."
"Id: 367709
UserId: A19KOWOXXEWLRK
ProfileName: cindy d
HelpfulnessNumerator: 1
HelpfulnessDenominator: 1
Score: 5
Time: 1343952000
Summary: great for the skin
Text: i bought this because i was looking for something that would help dry skin. this is the best stuff i have ever used and it softens skin very quickly. i will definately stick with this for my skin. works great for dry hair too."
"Id: 367942
UserId: A7Z1413X32PUW
ProfileName: L. Student
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1334361600
Summary: I love it
Text: I can't use this on my skin because it breaks me out and gives me pimples, but it's fine for my hair and I love the smell. The only negative about this is that it goes back to its hardened state in the cold and dries my hair, scalp and lips out which is why I'll probably switch to Jamaican black castor oil after I finish this up. Other than that I love this stuff. It makes my hands soft and my nails really nice, too."
"Id: 31137
UserId: A18RACX6BGBU39
ProfileName: Marys
HelpfulnessNumerator: 1
HelpfulnessDenominator: 1
Score: 5
Time: 1350000000
Summary: Grandchildren love these
Text: My two grandchildren both have severe food allgeries. But the PopChip salt and pepper chips are great for them and they both love the taste."
"Id: 563032
UserId: ADR3MR8529NOD
ProfileName: london&amp;lexington
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1343174400
Summary: great tasting cookie
Text: This is a great tasting cookie.  Portion size is close to perfect.  Soft texture with almost homemade flavor.  What a find?!?! I love these cookies!"
"Id: 329542
UserId: A44JFZK0YP9N
ProfileName: FouFou Poochy Pouch
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1343952000
Summary: Greenies are the best
Text: I have a 6 pound toy poodle and she would be very depressed without her daily ration of greenies.  She knows that after supper she receives her greenie and she loves them.  It is the one thing that I can depend on her eating.  Since we do feed a lot of soft food, the greenie helps clean her teeth.  The price on these greenies is very good and they were fresh and came in a timely manner."
"Id: 329707
UserId: A2LB13NU0ORTTF
ProfileName: Lana
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1320019200
Summary: My dog loves these
Text: I've been giving these dental chews to my chihuahua mix daily when I leave for work in the morning. She absolutely loves them and looks forward to them. Before I started giving these to her, she would cry when I was leaving, but now she actually gets excited. They don't last too long, but they last long enough for me to leave without her noticing. And these big boxes last for months."
"Id: 563335
UserId: AZEFG7ICV4WUP
ProfileName: ClipitCoupon
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 4
Time: 1341964800
Summary: Yummmm
Text: Very soft chewy, and yummy! Heat it up in the microwave for a few seconds and it tastes even better! Definitely worth trying and buyin!"
"Id: 31163
UserId: A44OY8EFDM4IP
ProfileName: Tiffany A. Harkleroad ""Tiffanys Bookshelf""
HelpfulnessNumerator: 0
HelpfulnessDenominator: 1
Score: 5
Time: 1327708800
Summary: I loved them!
Text: I am always looking for healthy, low calorie snacks, so when I heard about Popchips, I was intrigued.  They are crunchy chips that are not fried, and not baked, but created using heat and pressure to make them pop into being.  Since I love sweet potato chips in general, I thought I would give these a try.<br /><br />The first thing I noticed was the color.  They looked a bit lighter in color to other sweet potato chips I have tried, and I think this is due to them not being fried.  They really looked the same color as fresh, cooked sweet potatoes.  I did not notice any particular smell, other than good old sweet potatoes.  So far so good.<br /><br />In terms of taste, I thought they tasted great.  The chips were nice and crispy, with only a hint of salt, so you really got to enjoy the naturally sweet flavor.  I can really see that these will help satisfy cravings for something crunchy, something salty, something sweet, and especially something that is all three.<br /><br />The texture is definitely not that of a typical potato chip.  They are lighter, crisper, and airy, not as dense as a rice cake, but not as greasy as a typical chip.  All in all, I was really pleased with them.  Someone looking for a healthy replacement, or enjoys other veggie chip type snacks would really like these, I think.  For a die hard chip lover, these would might not satisfy you upon first taste, but give them a couple of chances; personally I loved them.<br /><br />With the snack size bag being 100 calories, I am pretty sold on these as a healthy snack alternative.  This would be a great addition to a sandwich for lunch, or an in-between meal snack.  I am happy to add Popchips to my snack rotation."
"Id: 367590
UserId: A7RADUJSF7P3N
ProfileName: Truth Seeker
HelpfulnessNumerator: 2
HelpfulnessDenominator: 2
Score: 5
Time: 1345593600
Summary: Fantastic
Text: This stuff is wonderful.  You can use it as a lotion after bathing, put in your hair, roll it around in your mouth to collect bacteria (spit it out after 2 minutes) cook with it, shine your shoes with it but the very best is it makes your face feel wonderful all day.  It is by far the best night/day cream and it absorbs quickly so there is no greasy feel.  Love it!!!"
"Id: 368094
UserId: AJQISMZ3ERXD4
ProfileName: Sunnygirl571
HelpfulnessNumerator: 0
HelpfulnessDenominator: 5
Score: 3
Time: 1336521600
Summary: Icky!  LOL
Text: I have been taking Virgin coconut oil in capsulated form for sometime, and had heard that taking it this way was so much better for you.  I read in the reviews that it tasted great.. Not.  In fact the texture freaked me out beyond belief.  I understand that a person can use it for cooking, but I haven't tried that yet."
"Id: 329668
UserId: A1FLQKJL2XN12C
ProfileName: calgolf
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1325116800
Summary: Greenies for my dog
Text: I have used them for years.  My dog can't wait to get one each morning. She does a ""Greenie Dance"".  She jumps around and wiil do about anything to get the Greenie.  This was the first time I ordered them on amazon and I'm glad I did.  I got the lowest price ever and they were delivered the fastest."
"Id: 30859
UserId: A1HYH206E18XVC
ProfileName: Bass Cadet
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1328745600
Summary: Tangy and terrific
Text: When I asked my older daughter to describe this flavor, she said to be sure to mention the word tangy. That is a fair description as the lime does heighten the taste buds and enhances the slight heat from the chili.<br /><br />My family really enjoys this flavor and it is among our favorites. We have tried most of the other varieties of Popchips and have our own preferences. My older daughter likes salt and pepper, barbecue, and this flavor the best. I like barbecue, sour cream and onion, and this flavor the best. My wife likes salt and vinegar and this flavor the best. My younger daughter does not like this flavor. She prefers barbecue, cheese, and sour cream and onion. Our least favorite is the original, probably because it is so plain by comparison.<br /><br />To me, Popchips are sort of a cross of potato chips, popcorn, and rice cakes. They are potato, but popped like popcorn and sort of puffy like rice cakes. They definitely have more flavor than many rice cakes and are a nice alternative to popcorn. They also can be used with dips although they never seem to last very long in our house."
"Id: 329527
UserId: A1246XB5WQ7ICM
ProfileName: Handy Steve
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1345075200
Summary: Breath chews are awesome although vets say hooey
Text: These treats for small dogs are #1 on my dog's list of morning must haves.<br />She has been pestering me to give her a morning teenie chewy every day for many<br />months. She does not seem to tire of these unlike many treats she has tried.<br />I have heard that the official word is that these do not really promote good breath.<br />Maybe they just limit the amount of bad breath. Whatever. This box is a three<br />month supply so is a reasonably economical way to give my dog something she really likes."
"Id: 367927
UserId: A1KMXZ99Q9IZ58
ProfileName: Tracey Hickman
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 4
Time: 1337731200
Summary: Nature's Way Extra Virgin Coconut Oil- Amazon
Text: Fantasic product! Fast shipping! A little but goes a long way! I will buy again.  However, next time, I will get a bigger jar."
"Id: 563575
UserId: A444EBY09KRJW
ProfileName: DoddiGoordman
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1341878400
Summary: Quaker = YUMMY!
Text: These are the most amazing cookie EVER!  I had mine a bit warm from the sun and it was like rite out of the over goodness!  Heaven in a baggie!"
"Id: 368132
UserId: A1VJQPCV7PFTNE
ProfileName: stace413
HelpfulnessNumerator: 4
HelpfulnessDenominator: 4
Score: 5
Time: 1344211200
Summary: amazing
Text: I heard about coconut oil from someone on pinterest and decided to do some research on it which led me to amazon. I bought two jars of this stuff, one to keep in my kitchen for cooking,etc.  and one for personal care. About once a week I put a couple tablespoons full in a bath and wow it has done wonders for my skin. My skin is softer, I have gotten rid of most of these little bumps I had on the back of my thighs and arms. I have used it as a hair conditioner, leaving it in my hair overnight and then showering the next morning. It leaves my hair shiny and healthy. I also use it as a spread on my waffle, just a tablespoon on a whole grain waffle with some jelly, it tastes great and it good for your metabolism and health all around. it is high in saturated fat so you have to be careful but I think the good of this product out weights that. all in all I recommend it."
"Id: 367791
UserId: A13W3KRLXKLZI5
ProfileName: heycinderella ""Dottie T.""
HelpfulnessNumerator: 1
HelpfulnessDenominator: 1
Score: 4
Time: 1325462400
Summary: Dotties Coconut Oil
Text: This is a good & refreshing product. You don't need much to use in a fry pan, But the only thing I noticed is that it is like wax.  I thought it w/be like how it is explaned on page, ""An Oil"" ~ Oils pour out, and this doesn't ~ you have to use a knife or hard spoon to get out.<br /><br />BUT, I MUST TELL YOU ~ I did like how it tastes as long as it's cooked w/something.  I broke up pieces of 1 flour tortilla in just a regular frypan frying till I liked it ~ chrunchy crisp.  Then put on paper towel to absorb any extra oil, then powdered......Mmmm, it hit the spot.  It made such a simple item into a great tasting snack for my cravings.  Haven't used long enough to tell if it's a energy booster.  ALL IN ALL, EXCEPT FOR THE WAXINESS OF IT, IT DOES FRY THINGS GOOD.<br /><br />DOTTIE T., ERIE"
"Id: 563373
UserId: A1385CL0JY3H7S
ProfileName: mskdotchu
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1341964800
Summary: Chewy and Delicious
Text: I received a Quaker Soft Baked Oatmeal Cookie in my Influenster Mom Vox Box.<br />As soon as I opened up the box, the cookie was on top. My 5 year old couldn't wait to get her hands on it.<br />She enjoyed every single morsel. And wanted more. So on my next food shopping day, I will definitely be picking up a box. GREAT JOB QUAKER!"
"Id: 563175
UserId: A1C7KM3C4IFVG0
ProfileName: jessey
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1342569600
Summary: yummy cookies!
Text: I would definitely recommend getting these cookies.  They taste awesome. Great snack at home or on the go. Really not pricey. Everyone should try them!"
"Id: 563644
UserId: A32TM8I2D0858P
ProfileName: movein
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1341878400
Summary: Loved It
Text: I let me daughter try some and I ate the rest. She isn't big on raisins but it was still good to her. I thought it was delicious because it was soft and tasted like it was just baked from the oven. I would highly recommend it and who doesn't love a good homemade cookie. Cause that's what it felt like to me. Like someone had just gave me a freshly baked cookie."
"Id: 329696
UserId: A3VH9WGKFM1498
ProfileName: Linda L
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 5
Time: 1321401600
Summary: They're Greenies
Text: I don't know if they actually freshen Sugar's breath or not, but she really likes them!  And since she's the princess, she can have whatever she wants!"
"Id: 367982
UserId: A2NG55CV7390KY
ProfileName: THESTYLIST
HelpfulnessNumerator: 0
HelpfulnessDenominator: 0
Score: 4
Time: 1320364800
Summary: Smell so good
Text: I really like this oil, you can also use it to cook. I prefer to use it as body moisturizer. Apply lightly because it is really oily."
"Id: 30802
UserId: A1HBC0NBQJHT7X
ProfileName: Bookphile
HelpfulnessNumerator: 73
HelpfulnessDenominator: 77
Score: 5
Time: 1265760000
Summary: Not exactly like traditional potato chips, but a great substitute
Text: One of my biggest frustrations with doing Weight Watchers was always the problem of finding good chips.  I will eat the baked ones, but they are undeniably very different from regular fried chips.  In addition to this, I've never been able to find a baked chip that came in salt and vinegar flavor, which is my favorite type of chip.  This meant that, whenever I had the craving for this particular flavor, I'd have to eat the regular fried kind.<br /><br />I picked up an oversize bag of the barbecue flavor Pop Chips on a whim at Costco.  I'd heard about them and was curious about what they're like, but I'd never before been able to find them in the area.  Much to my surprise, my very thin husband who is totally addicted to barbecue chips loved them and pretty much ate the whole bag before I'd had any.  I had tasted a couple of them and thought the barbecue flavor was good, so I decided to go ahead and order the individual bags from Amazon in barbecue for him and sea salt and vinegar for me.<br /><br />They are definitely worth the money.  I want to emphasize, however, that you will not be fooled into believing these are the regular old fried chips.  The taste and texture is something like a cross between rice cakes and chips.  I say rice cakes because they have something of that puffed look that rice cakes do.  Still, they are very good and the salt and vinegar is nice and strong, which is just the way I like them.<br /><br />As for the portion size, it's pretty generous.  For my fellow Weight Watchers, they are 2 points per bag, and they definitely make for a satisfying, filling snack or a side for your sandwich.<br /><br />I would definitely recommend these to anyone who is sick of the limited flavors of baked chips and would like something that comes in a wider variety of more exotic flavors.  I'm planning on trying the parmesan and garlic next."
"Id: 31017
UserId: A21W4RPB0G9992
ProfileName: Kobe's Girl
HelpfulnessNumerator: 0
